Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance @ 25°C","Resistance Tolerance","Operating Temperature","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
-,-,B59121B1120A70Z5-ND,B59121B1120A70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59123U1130B70-ND,B59123U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59123U1130B70Z-ND,B59123U1130B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59123U1130B70Z15-ND,B59123U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59123U1130B70Z5-ND,B59123U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59124U1120B70-ND,B59124U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59124U1120B70Z-ND,B59124U1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59124U1120B70Z15-ND,B59124U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59124U1120B70Z5-ND,B59124U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59126U120B70-ND,B59126U120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59126U120B70Z-ND,B59126U120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59126U120B70Z15-ND,B59126U120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59126U120B70Z5-ND,B59126U120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59128A130B10-ND,B59128A130B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59128A130B10V60-ND,B59128A130B10V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1080B70-ND,B59130U1080B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1080B70Z-ND,B59130U1080B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1080B70Z15-ND,B59130U1080B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1080B70Z5-ND,B59130U1080B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1090B70-ND,B59130U1090B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1090B70Z-ND,B59130U1090B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1090B70Z15-ND,B59130U1090B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1090B70Z5-ND,B59130U1090B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1120B70-ND,B59130U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1120B70Z-ND,B59130U1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1120B70Z15-ND,B59130U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1120B70Z5-ND,B59130U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1140B70-ND,B59130U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1140B70Z-ND,B59130U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1140B70Z15-ND,B59130U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1140B70Z5-ND,B59130U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1155B70-ND,B59130U1155B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1155B70Z-ND,B59130U1155B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1155B70Z15-ND,B59130U1155B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1155B70Z5-ND,B59130U1155B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1170B70-ND,B59130U1170B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1170B70Z-ND,B59130U1170B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1170B70Z15-ND,B59130U1170B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1170B70Z5-ND,B59130U1170B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1180B70-ND,B59130U1180B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1180B70Z-ND,B59130U1180B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1180B70Z15-ND,B59130U1180B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59130U1180B70Z5-ND,B59130U1180B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59132U1120B70-ND,B59132U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59132U1120B70Z-ND,B59132U1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59132U1120B70Z15-ND,B59132U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59132U1120B70Z5-ND,B59132U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59133U1110B70-ND,B59133U1110B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59133U1110B70Z-ND,B59133U1110B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59133U1110B70Z15-ND,B59133U1110B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59133U1110B70Z5-ND,B59133U1110B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1130B70-ND,B59140U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1130B70Z-ND,B59140U1130B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1130B70Z15-ND,B59140U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1130B70Z5-ND,B59140U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1155B70-ND,B59140U1155B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1155B70Z-ND,B59140U1155B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1155B70Z15-ND,B59140U1155B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59140U1155B70Z5-ND,B59140U1155B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59141U1130B70-ND,B59141U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59141U1130B70Z-ND,B59141U1130B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59141U1130B70Z15-ND,B59141U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59141U1130B70Z5-ND,B59141U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59142U120B53-ND,B59142U120B53,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59142U120B53Z-ND,B59142U120B53Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59142U120B53Z15-ND,B59142U120B53Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59142U120B53Z5-ND,B59142U120B53Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59148A270A10-ND,B59148A270A10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59148U290B10-ND,B59148U290B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59150U1140B40-ND,B59150U1140B40,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59150U1140B40Z-ND,B59150U1140B40Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59150U1140B40Z15-ND,B59150U1140B40Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59150U1140B40Z5-ND,B59150U1140B40Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1110B70-ND,B59151U1110B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1110B70Z-ND,B59151U1110B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1110B70Z15-ND,B59151U1110B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1110B70Z5-ND,B59151U1110B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1130B70-ND,B59151U1130B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1130B70Z-ND,B59151U1130B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1130B70Z15-ND,B59151U1130B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1130B70Z5-ND,B59151U1130B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1140B70-ND,B59151U1140B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1140B70Z-ND,B59151U1140B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1140B70Z15-ND,B59151U1140B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1140B70Z5-ND,B59151U1140B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1160B70-ND,B59151U1160B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1160B70Z-ND,B59151U1160B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1160B70Z15-ND,B59151U1160B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1160B70Z5-ND,B59151U1160B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1180B70-ND,B59151U1180B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1180B70Z-ND,B59151U1180B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1180B70Z15-ND,B59151U1180B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59151U1180B70Z5-ND,B59151U1180B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59154C1130B151Z5-ND,B59154C1130B151Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","50 Ohms","-","-","-","-","-","-"
-,-,B59157F270B10-ND,B59157F270B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59157F270B10V60-ND,B59157F270B10V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59164U1120B70-ND,B59164U1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59164U1120B70Z-ND,B59164U1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59164U1120B70Z15-ND,B59164U1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59164U1120B70Z5-ND,B59164U1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59168S1120B70-ND,B59168S1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59168S1120B70Z-ND,B59168S1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59168S1120B70Z15-ND,B59168S1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59168S1120B70Z5-ND,B59168S1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59171U120B70-ND,B59171U120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59171U120B70Z-ND,B59171U120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59171U120B70Z15-ND,B59171U120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59171U120B70Z5-ND,B59171U120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172C1130A151-ND,B59172C1130A151,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","50 Ohms","-","-","-","-","-","-"
-,-,B59172C1130A151Z15-ND,B59172C1130A151Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172C1130A151Z5-ND,B59172C1130A151Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R150B10-ND,B59172R150B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R150B10V60-ND,B59172R150B10V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R180B10-ND,B59172R180B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R180B10V60-ND,B59172R180B10V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R50B10-ND,B59172R50B10,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59172R50B10V60-ND,B59172R50B10V60,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59173C1150A151-ND,B59173C1150A151,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59173C1150A151Z15-ND,B59173C1150A151Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59173C1150A151Z5-ND,B59173C1150A151Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70-ND,B59179U120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70V30-ND,B59179U120B70V30,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70V57-ND,B59179U120B70V57,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70Z-ND,B59179U120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70Z15-ND,B59179U120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59179U120B70Z5-ND,B59179U120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59181S1120B70-ND,B59181S1120B70,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59181S1120B70Z-ND,B59181S1120B70Z,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59181S1120B70Z15-ND,B59181S1120B70Z15,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
-,-,B59181S1120B70Z5-ND,B59181S1120B70Z5,TDK Electronics Inc.,PTC THERMISTOR,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-"
